order_id,order_date,year,month,country,state,sales_channel,customer_age_group,customer_gender,product_category,sub_category,product_name,brand,order_quantity,unit_cost,unit_price,discount_pct,discount_amount,revenue,cost,profit,rating,quality_score,stock_status
ORD-00402,2025-01-03,2025,1,Canada,Quebec,Retail Partner,18-24,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,2,1200,1992.28,0.1,398.46,3586.1,2400,1186.1,4.7,95,In Stock
ORD-00403,2025-10-23,2025,10,France,Ile-de-France,Amazon,55+,Other,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,2,310,535.57,0.15,160.67,910.47,620,290.47,4.0,82,In Stock
ORD-00404,2024-02-01,2024,2,France,Provence-Alpes-Cote d'Azur,Retail Partner,55+,Female,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,3,900,1600.66,0,0.0,4801.98,2700,2101.98,4.3,93,In Stock
ORD-00405,2025-10-31,2025,10,Canada,Quebec,Company Website,35-44,Other,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,1,900,1566.93,0.15,235.04,1331.89,900,431.89,4.5,93,In Stock
ORD-00406,2024-01-11,2024,1,Australia,New South Wales,Amazon,25-34,Other,Accessories,Lights,NightBeam Light Set,Apex,12,12,40.89,0,0.0,490.68,144,346.68,4.3,81,In Stock
ORD-00407,2025-08-02,2025,8,Australia,New South Wales,Amazon,18-24,Other,Accessories,Bottles,HydroBottle,Guardian,9,5,18.15,0.05,8.17,155.18,45,110.18,3.8,76,In Stock
ORD-00408,2024-07-30,2024,7,France,Occitanie,Retail Partner,35-44,Male,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,2,900,1595.84,0.1,319.17,2872.51,1800,1072.51,4.4,93,In Stock
ORD-00409,2025-12-21,2025,12,France,Provence-Alpes-Cote d'Azur,Amazon,55+,Female,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,3,310,548.43,0.15,246.79,1398.5,930,468.5,3.8,82,Low Stock
ORD-00410,2025-01-20,2025,1,Canada,Alberta,Amazon,55+,Male,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,3,280,525.47,0.1,157.64,1418.77,840,578.77,4.1,79,Low Stock
ORD-00411,2025-03-26,2025,3,Canada,British Columbia,Amazon,25-34,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,5,760,1182.82,0.2,1182.82,4731.28,3800,931.28,4.6,91,In Stock
ORD-00412,2024-12-04,2024,12,Australia,New South Wales,Company Website,18-24,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,3,1200,1953.81,0.25,1465.36,4396.07,3600,796.07,4.8,95,In Stock
ORD-00413,2024-02-14,2024,2,Canada,British Columbia,Retail Partner,45-54,Other,Road Bikes,Performance Road,SpeedLine 300,Apex,5,640,1064.74,0,0.0,5323.7,3200,2123.7,4.5,89,Low Stock
ORD-00414,2025-07-31,2025,7,Australia,New South Wales,Retail Partner,45-54,Female,Accessories,Bottles,HydroBottle,Guardian,12,5,20.39,0.05,12.23,232.45,60,172.45,3.9,76,In Stock
ORD-00415,2024-06-23,2024,6,Canada,Alberta,Retail Partner,35-44,Female,Accessories,Lights,NightBeam Light Set,Apex,4,12,41.21,0.15,24.73,140.11,48,92.11,4.2,81,In Stock
ORD-00416,2025-09-02,2025,9,France,Ile-de-France,Retail Partner,55+,Other,Road Bikes,Endurance Road,EnduroRide 250,Velocity,4,590,869.5,0.1,347.8,3130.2,2360,770.2,4.4,84,In Stock
ORD-00417,2025-03-05,2025,3,Canada,Ontario,Amazon,45-54,Other,Road Bikes,Performance Road,SpeedLine 300,Apex,4,640,1026.95,0.15,616.17,3491.63,2560,931.63,4.6,89,Low Stock
ORD-00418,2024-05-13,2024,5,France,Provence-Alpes-Cote d'Azur,Retail Partner,55+,Female,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,4,420,702.28,0.15,421.37,2387.75,1680,707.75,4.0,86,Low Stock
ORD-00419,2024-08-22,2024,8,Germany,Hesse,Company Website,45-54,Male,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,5,280,532.94,0.2,532.94,2131.76,1400,731.76,4.1,79,In Stock
ORD-00420,2024-03-26,2024,3,United Kingdom,Wales,Amazon,55+,Other,Accessories,Helmets,SafeRide Helmet,Apex,8,22,57.5,0.05,23.0,437.0,176,261.0,4.0,88,In Stock
ORD-00421,2024-04-30,2024,4,France,Ile-de-France,Retail Partner,55+,Female,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,3,900,1558.08,0,0.0,4674.24,2700,1974.24,4.5,93,In Stock
ORD-00422,2024-09-24,2024,9,France,Occitanie,Amazon,45-54,Other,Accessories,Lights,NightBeam Light Set,Apex,7,12,38.45,0.15,40.37,228.78,84,144.78,4.2,81,In Stock
ORD-00423,2025-07-24,2025,7,Germany,Berlin,Company Website,25-34,Other,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,5,280,505.43,0.15,379.07,2148.08,1400,748.08,4.2,79,Low Stock
ORD-00424,2024-05-01,2024,5,Australia,New South Wales,Company Website,55+,Other,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,3,1200,1925.11,0,0.0,5775.33,3600,2175.33,4.7,95,In Stock
ORD-00425,2025-12-14,2025,12,Australia,Queensland,Amazon,18-24,Female,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,2,420,737.14,0.1,147.43,1326.85,840,486.85,4.3,86,In Stock
ORD-00426,2024-08-15,2024,8,United Kingdom,England,Retail Partner,55+,Female,Accessories,Lights,NightBeam Light Set,Apex,2,12,39.0,0.2,15.6,62.4,24,38.4,3.7,81,Out of Stock
ORD-00427,2025-12-29,2025,12,France,Ile-de-France,Amazon,55+,Other,Road Bikes,Performance Road,SpeedLine 300,Apex,4,640,975.25,0.1,390.1,3510.9,2560,950.9,4.2,89,In Stock
ORD-00428,2025-06-12,2025,6,Australia,New South Wales,Amazon,25-34,Male,Accessories,Lights,NightBeam Light Set,Apex,4,12,37.23,0.2,29.78,119.14,48,71.14,3.6,81,In Stock
ORD-00429,2024-10-09,2024,10,Germany,Hamburg,Amazon,55+,Female,Accessories,Locks,SecureLock Pro,Guardian,8,18,50.28,0.1,40.22,362.02,144,218.02,3.7,85,In Stock
ORD-00430,2025-07-26,2025,7,France,Occitanie,Company Website,55+,Male,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,3,280,513.38,0,0.0,1540.14,840,700.14,3.9,79,In Stock
ORD-00431,2024-09-24,2024,9,Canada,Alberta,Company Website,55+,Other,Accessories,Helmets,SafeRide Helmet,Apex,3,22,56.61,0.15,25.47,144.36,66,78.36,4.1,88,Low Stock
ORD-00432,2024-09-13,2024,9,Australia,Victoria,Company Website,45-54,Other,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,3,900,1574.09,0.1,472.23,4250.04,2700,1550.04,5,93,Low Stock
ORD-00433,2024-01-29,2024,1,Germany,Bavaria,Company Website,45-54,Female,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,1,310,566.77,0.1,56.68,510.09,310,200.09,4.4,82,In Stock
ORD-00434,2025-06-12,2025,6,France,Ile-de-France,Retail Partner,35-44,Male,Accessories,Bottles,HydroBottle,Guardian,6,5,18.76,0,0.0,112.56,30,82.56,3.8,76,In Stock
ORD-00435,2025-07-21,2025,7,Canada,Alberta,Amazon,45-54,Other,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,3,280,532.06,0,0.0,1596.18,840,756.18,3.8,79,In Stock
ORD-00436,2024-07-23,2024,7,Canada,British Columbia,Retail Partner,35-44,Male,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,2,310,536.02,0,0.0,1072.04,620,452.04,4.6,82,In Stock
ORD-00437,2024-04-19,2024,4,United States,California,Company Website,35-44,Other,Accessories,Locks,SecureLock Pro,Guardian,12,18,50.46,0.1,60.55,544.97,216,328.97,4.1,85,In Stock
ORD-00438,2024-11-18,2024,11,Germany,Hamburg,Amazon,18-24,Other,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,2002.45,0.2,400.49,1601.96,1200,401.96,4.4,95,Low Stock
ORD-00439,2025-03-09,2025,3,Germany,Bavaria,Retail Partner,45-54,Female,Accessories,Helmets,SafeRide Helmet,Apex,7,22,62.65,0.1,43.86,394.69,154,240.69,4.3,88,In Stock
ORD-00440,2025-12-06,2025,12,United States,California,Company Website,25-34,Other,Accessories,Locks,SecureLock Pro,Guardian,5,18,48.62,0.1,24.31,218.79,90,128.79,3.8,85,In Stock
ORD-00441,2024-09-26,2024,9,Canada,Quebec,Company Website,35-44,Female,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,3,1200,1994.14,0.05,299.12,5683.3,3600,2083.3,4.5,95,In Stock
ORD-00442,2024-10-13,2024,10,Germany,Berlin,Retail Partner,35-44,Male,Accessories,Lights,NightBeam Light Set,Apex,4,12,40.53,0.15,24.32,137.8,48,89.8,4.0,81,Low Stock
ORD-00443,2025-07-22,2025,7,Germany,Hesse,Retail Partner,55+,Other,Road Bikes,Endurance Road,EnduroRide 250,Velocity,2,590,871.53,0.2,348.61,1394.45,1180,214.45,4.2,84,In Stock
ORD-00444,2024-11-19,2024,11,Germany,Hamburg,Amazon,25-34,Female,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,5,310,549.98,0.1,274.99,2474.91,1550,924.91,3.9,82,In Stock
ORD-00445,2025-05-02,2025,5,Australia,New South Wales,Company Website,18-24,Female,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,3,1200,1966.56,0.05,294.98,5604.7,3600,2004.7,4.5,95,Low Stock
ORD-00446,2024-05-04,2024,5,United Kingdom,Wales,Amazon,35-44,Female,Accessories,Lights,NightBeam Light Set,Apex,5,12,39.97,0.15,29.98,169.87,60,109.87,4.2,81,In Stock
ORD-00447,2024-11-28,2024,11,Australia,Queensland,Amazon,35-44,Female,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,3,1200,1998.08,0.1,599.42,5394.82,3600,1794.82,4.6,95,In Stock
ORD-00448,2025-10-08,2025,10,France,Provence-Alpes-Cote d'Azur,Company Website,35-44,Other,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,1,900,1455.62,0,0.0,1455.62,900,555.62,4.9,93,In Stock
ORD-00449,2024-09-30,2024,9,France,Provence-Alpes-Cote d'Azur,Company Website,45-54,Male,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,2,900,1576.24,0.1,315.25,2837.23,1800,1037.23,5.0,93,In Stock
ORD-00450,2024-07-07,2024,7,United States,Texas,Retail Partner,18-24,Male,Accessories,Bottles,HydroBottle,Guardian,5,5,18.67,0.2,18.67,74.68,25,49.68,3.6,76,Low Stock
ORD-00451,2024-06-19,2024,6,Germany,Bavaria,Amazon,18-24,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,1,760,1224.53,0.1,122.45,1102.08,760,342.08,4.7,91,Low Stock
ORD-00452,2025-09-24,2025,9,Canada,Ontario,Company Website,25-34,Male,Accessories,Locks,SecureLock Pro,Guardian,8,18,48.01,0.05,19.2,364.88,144,220.88,4.1,85,In Stock
ORD-00453,2025-06-23,2025,6,Canada,Ontario,Retail Partner,45-54,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,3,420,742.58,0.05,111.39,2116.35,1260,856.35,3.7,86,Low Stock
ORD-00454,2025-12-15,2025,12,France,Ile-de-France,Company Website,35-44,Female,Accessories,Lights,NightBeam Light Set,Apex,11,12,39.7,0.25,109.18,327.52,132,195.52,4.1,81,In Stock
ORD-00455,2025-07-06,2025,7,Canada,Ontario,Amazon,35-44,Female,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,2,1200,2006.17,0.05,200.62,3811.72,2400,1411.72,4.7,95,In Stock
ORD-00456,2025-04-25,2025,4,France,Ile-de-France,Company Website,55+,Male,Accessories,Bottles,HydroBottle,Guardian,9,5,18.79,0.1,16.91,152.2,45,107.2,3.8,76,Low Stock
ORD-00457,2024-01-08,2024,1,France,Occitanie,Company Website,25-34,Female,Road Bikes,Endurance Road,EnduroRide 250,Velocity,4,590,905.13,0.15,543.08,3077.44,2360,717.44,4.1,84,In Stock
ORD-00458,2024-03-22,2024,3,Germany,Berlin,Retail Partner,55+,Female,Accessories,Helmets,SafeRide Helmet,Apex,11,22,61.3,0.2,134.86,539.44,242,297.44,4.7,88,In Stock
ORD-00459,2025-02-26,2025,2,Canada,Ontario,Company Website,25-34,Female,Road Bikes,Performance Road,SpeedLine 300,Apex,2,640,963.38,0.05,96.34,1830.42,1280,550.42,4.1,89,In Stock
ORD-00460,2024-01-20,2024,1,Canada,Ontario,Amazon,45-54,Other,Accessories,Helmets,SafeRide Helmet,Apex,2,22,63.51,0,0.0,127.02,44,83.02,4.4,88,In Stock
ORD-00461,2024-01-09,2024,1,Canada,Ontario,Company Website,45-54,Other,Road Bikes,Performance Road,SpeedLine 300,Apex,1,640,977.26,0.1,97.73,879.53,640,239.53,4.0,89,In Stock
ORD-00462,2024-02-02,2024,2,United Kingdom,England,Company Website,25-34,Male,Road Bikes,Performance Road,SpeedLine 300,Apex,1,640,1049.78,0.05,52.49,997.29,640,357.29,4.6,89,In Stock
ORD-00463,2024-09-13,2024,9,Germany,Bavaria,Company Website,18-24,Other,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,2,760,1259.26,0.1,251.85,2266.67,1520,746.67,4.1,91,In Stock
ORD-00464,2025-11-12,2025,11,Canada,Alberta,Retail Partner,55+,Other,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,3,900,1454.96,0.2,872.98,3491.9,2700,791.9,4.7,93,In Stock
ORD-00465,2024-05-05,2024,5,United Kingdom,Scotland,Amazon,45-54,Female,Accessories,Locks,SecureLock Pro,Guardian,6,18,48.85,0,0.0,293.1,108,185.1,4.5,85,Out of Stock
ORD-00466,2024-01-16,2024,1,Canada,Quebec,Amazon,55+,Other,Accessories,Lights,NightBeam Light Set,Apex,3,12,41.05,0.1,12.31,110.84,36,74.84,4.1,81,In Stock
ORD-00467,2025-05-01,2025,5,Australia,Queensland,Retail Partner,18-24,Male,Road Bikes,Performance Road,SpeedLine 300,Apex,3,640,981.35,0,0.0,2944.05,1920,1024.05,4.0,89,In Stock
ORD-00468,2024-12-30,2024,12,Australia,New South Wales,Retail Partner,35-44,Female,Accessories,Bottles,HydroBottle,Guardian,10,5,19.25,0.15,28.88,163.62,50,113.62,3.8,76,In Stock
ORD-00469,2024-07-16,2024,7,United States,Florida,Retail Partner,45-54,Male,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,2,280,532.35,0.05,53.24,1011.46,560,451.46,3.6,79,In Stock
ORD-00470,2025-08-03,2025,8,Canada,Quebec,Retail Partner,25-34,Male,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,4,280,530.34,0.05,106.07,2015.29,1120,895.29,3.9,79,In Stock
ORD-00471,2025-06-27,2025,6,Canada,Alberta,Amazon,18-24,Other,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,3,310,547.75,0.15,246.49,1396.76,930,466.76,4.4,82,In Stock
ORD-00472,2025-01-07,2025,1,France,Ile-de-France,Amazon,55+,Other,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,1,280,536.79,0.2,107.36,429.43,280,149.43,3.9,79,Low Stock
ORD-00473,2025-05-24,2025,5,France,Ile-de-France,Amazon,25-34,Male,Accessories,Lights,NightBeam Light Set,Apex,6,12,39.13,0.05,11.74,223.04,72,151.04,4.0,81,In Stock
ORD-00474,2024-02-02,2024,2,Canada,Ontario,Company Website,45-54,Other,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,1907.32,0,0.0,1907.32,1200,707.32,4.8,95,In Stock
ORD-00475,2025-09-30,2025,9,Australia,Queensland,Retail Partner,45-54,Male,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,1,310,537.3,0.05,26.86,510.44,310,200.44,4.0,82,Low Stock
ORD-00476,2025-04-24,2025,4,Australia,New South Wales,Company Website,18-24,Other,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,5,280,534.91,0.2,534.91,2139.64,1400,739.64,3.9,79,In Stock
ORD-00477,2024-09-29,2024,9,France,Ile-de-France,Amazon,55+,Female,Accessories,Bottles,HydroBottle,Guardian,3,5,18.24,0.05,2.74,51.98,15,36.98,3.9,76,In Stock
ORD-00478,2024-07-13,2024,7,Canada,British Columbia,Retail Partner,18-24,Other,Accessories,Lights,NightBeam Light Set,Apex,12,12,39.88,0,0.0,478.56,144,334.56,4.3,81,In Stock
ORD-00479,2025-08-13,2025,8,United Kingdom,Wales,Retail Partner,35-44,Other,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,3,1200,2010.03,0.2,1206.02,4824.07,3600,1224.07,5,95,In Stock
ORD-00480,2024-06-10,2024,6,France,Provence-Alpes-Cote d'Azur,Company Website,45-54,Other,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,2,1200,2042.0,0.05,204.2,3879.8,2400,1479.8,5.0,95,Out of Stock
ORD-00481,2025-03-16,2025,3,Australia,Victoria,Company Website,45-54,Female,Accessories,Lights,NightBeam Light Set,Apex,5,12,39.82,0.15,29.86,169.24,60,109.24,3.8,81,Low Stock
ORD-00482,2025-02-10,2025,2,United States,California,Company Website,18-24,Female,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,5,310,558.49,0,0.0,2792.45,1550,1242.45,4.2,82,Out of Stock
ORD-00483,2024-08-15,2024,8,Canada,Quebec,Company Website,35-44,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,3,420,710.51,0.15,319.73,1811.8,1260,551.8,3.9,86,In Stock
ORD-00484,2024-05-21,2024,5,United Kingdom,Scotland,Retail Partner,45-54,Other,Accessories,Lights,NightBeam Light Set,Apex,5,12,38.35,0,0.0,191.75,60,131.75,3.9,81,In Stock
ORD-00485,2024-08-10,2024,8,Australia,New South Wales,Amazon,55+,Other,Accessories,Bottles,HydroBottle,Guardian,7,5,18.48,0.1,12.94,116.42,35,81.42,4.0,76,In Stock
ORD-00486,2024-11-03,2024,11,United States,Washington,Company Website,18-24,Male,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,1,900,1491.85,0.2,298.37,1193.48,900,293.48,4.3,93,Low Stock
ORD-00487,2025-10-30,2025,10,France,Ile-de-France,Company Website,55+,Other,Accessories,Locks,SecureLock Pro,Guardian,12,18,46.89,0.1,56.27,506.41,216,290.41,3.9,85,In Stock
ORD-00488,2024-08-14,2024,8,Canada,Ontario,Amazon,25-34,Female,Accessories,Locks,SecureLock Pro,Guardian,8,18,51.35,0.1,41.08,369.72,144,225.72,4.1,85,In Stock
ORD-00489,2024-10-23,2024,10,Germany,Berlin,Company Website,55+,Female,Road Bikes,Performance Road,SpeedLine 300,Apex,3,640,1010.85,0,0.0,3032.55,1920,1112.55,4.4,89,In Stock
ORD-00490,2025-12-15,2025,12,Canada,British Columbia,Retail Partner,55+,Other,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,3,1200,2001.78,0.25,1501.34,4504.0,3600,904.0,4.4,95,In Stock
ORD-00491,2025-06-20,2025,6,Canada,British Columbia,Company Website,35-44,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,3,760,1189.46,0.1,356.84,3211.54,2280,931.54,4.6,91,In Stock
ORD-00492,2024-07-14,2024,7,United Kingdom,Scotland,Company Website,55+,Female,Accessories,Lights,NightBeam Light Set,Apex,12,12,40.95,0,0.0,491.4,144,347.4,4.0,81,In Stock
ORD-00493,2025-09-30,2025,9,Canada,Alberta,Retail Partner,18-24,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,2,420,726.33,0,0.0,1452.66,840,612.66,4.4,86,In Stock
ORD-00494,2025-09-27,2025,9,Canada,Quebec,Company Website,18-24,Female,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,3,420,737.13,0.2,442.28,1769.11,1260,509.11,4.5,86,In Stock
ORD-00495,2024-08-02,2024,8,Australia,Queensland,Amazon,18-24,Female,Road Bikes,Endurance Road,EnduroRide 250,Velocity,2,590,915.2,0.15,274.56,1555.84,1180,375.84,4.1,84,In Stock
ORD-00496,2025-08-19,2025,8,Australia,Queensland,Retail Partner,55+,Female,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,3,420,669.51,0,0.0,2008.53,1260,748.53,4.5,86,In Stock
ORD-00497,2024-02-24,2024,2,Germany,Bavaria,Amazon,35-44,Other,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,4,760,1181.34,0.2,945.07,3780.29,3040,740.29,4.7,91,Low Stock
ORD-00498,2025-01-30,2025,1,Canada,Alberta,Amazon,25-34,Male,Accessories,Helmets,SafeRide Helmet,Apex,3,22,59.77,0.05,8.97,170.34,66,104.34,4.0,88,In Stock
ORD-00499,2025-05-27,2025,5,Germany,Bavaria,Retail Partner,35-44,Female,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,2,420,691.76,0.15,207.53,1175.99,840,335.99,3.8,86,In Stock
ORD-00500,2025-10-02,2025,10,United Kingdom,England,Amazon,55+,Female,Accessories,Helmets,SafeRide Helmet,Apex,6,22,60.85,0,0.0,365.1,132,233.1,4.3,88,Low Stock
ORD-00501,2024-08-18,2024,8,Canada,Quebec,Retail Partner,25-34,Female,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,3,900,1441.16,0,0.0,4323.48,2700,1623.48,4.1,93,In Stock
ORD-00502,2024-09-03,2024,9,France,Ile-de-France,Amazon,25-34,Other,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,2,900,1488.22,0.15,446.47,2529.97,1800,729.97,5,93,In Stock
ORD-00503,2025-07-08,2025,7,Australia,New South Wales,Amazon,55+,Male,Road Bikes,Performance Road,SpeedLine 300,Apex,3,640,1040.63,0.2,624.38,2497.51,1920,577.51,4.3,89,Out of Stock
ORD-00504,2024-11-21,2024,11,United States,Washington,Amazon,35-44,Female,Accessories,Helmets,SafeRide Helmet,Apex,3,22,62.49,0.2,37.49,149.98,66,83.98,4.3,88,In Stock
ORD-00505,2025-02-25,2025,2,United Kingdom,Scotland,Retail Partner,55+,Female,Accessories,Bottles,HydroBottle,Guardian,12,5,18.73,0.2,44.95,179.81,60,119.81,3.8,76,In Stock
ORD-00506,2025-09-12,2025,9,France,Provence-Alpes-Cote d'Azur,Amazon,45-54,Male,Road Bikes,Endurance Road,EnduroRide 250,Velocity,5,590,881.04,0,0.0,4405.2,2950,1455.2,4.0,84,In Stock
ORD-00507,2025-05-29,2025,5,France,Occitanie,Amazon,18-24,Female,Accessories,Bottles,HydroBottle,Guardian,12,5,18.5,0.05,11.1,210.9,60,150.9,3.6,76,In Stock
ORD-00508,2024-01-16,2024,1,United Kingdom,Scotland,Company Website,55+,Female,Road Bikes,Endurance Road,EnduroRide 250,Velocity,2,590,861.78,0,0.0,1723.56,1180,543.56,4.3,84,Low Stock
ORD-00509,2025-12-05,2025,12,United Kingdom,Scotland,Retail Partner,55+,Other,Road Bikes,Endurance Road,EnduroRide 250,Velocity,4,590,925.1,0.1,370.04,3330.36,2360,970.36,4.3,84,In Stock
ORD-00510,2025-07-03,2025,7,France,Provence-Alpes-Cote d'Azur,Amazon,25-34,Other,Accessories,Bottles,HydroBottle,Guardian,2,5,18.32,0.15,5.5,31.14,10,21.14,3.4,76,In Stock
ORD-00511,2025-07-04,2025,7,Germany,Bavaria,Company Website,35-44,Female,Accessories,Helmets,SafeRide Helmet,Apex,8,22,61.92,0.15,74.3,421.06,176,245.06,4.5,88,In Stock
ORD-00512,2024-06-19,2024,6,Germany,Hamburg,Retail Partner,45-54,Male,Accessories,Lights,NightBeam Light Set,Apex,2,12,39.67,0.2,15.87,63.47,24,39.47,4.0,81,In Stock
ORD-00513,2025-05-27,2025,5,United States,Texas,Retail Partner,25-34,Female,Accessories,Lights,NightBeam Light Set,Apex,10,12,39.04,0,0.0,390.4,120,270.4,4.0,81,In Stock
ORD-00514,2024-04-02,2024,4,United Kingdom,Scotland,Amazon,18-24,Male,Accessories,Bottles,HydroBottle,Guardian,12,5,20.02,0.2,48.05,192.19,60,132.19,3.9,76,In Stock
ORD-00515,2025-12-24,2025,12,Germany,Hamburg,Retail Partner,45-54,Male,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,5,760,1252.35,0.25,1565.44,4696.31,3800,896.31,4.8,91,In Stock
ORD-00516,2024-06-23,2024,6,United Kingdom,Wales,Retail Partner,18-24,Female,Accessories,Locks,SecureLock Pro,Guardian,4,18,52.08,0,0.0,208.32,72,136.32,4.0,85,In Stock
ORD-00517,2024-11-11,2024,11,United Kingdom,Wales,Company Website,18-24,Female,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,2,1200,1929.6,0.15,578.88,3280.32,2400,880.32,4.8,95,In Stock
ORD-00518,2025-05-24,2025,5,Germany,Bavaria,Company Website,45-54,Female,Accessories,Lights,NightBeam Light Set,Apex,9,12,38.15,0,0.0,343.35,108,235.35,4.1,81,In Stock
ORD-00519,2024-03-22,2024,3,France,Provence-Alpes-Cote d'Azur,Amazon,25-34,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,2,420,689.32,0.15,206.8,1171.84,840,331.84,3.9,86,In Stock
ORD-00520,2025-10-30,2025,10,United Kingdom,England,Company Website,18-24,Male,Road Bikes,Performance Road,SpeedLine 300,Apex,1,640,1024.13,0.2,204.83,819.3,640,179.3,4.1,89,In Stock
ORD-00521,2024-04-21,2024,4,Germany,Berlin,Company Website,55+,Female,Road Bikes,Performance Road,SpeedLine 300,Apex,3,640,1034.88,0.15,465.7,2638.94,1920,718.94,4.3,89,In Stock
ORD-00522,2024-02-06,2024,2,United States,New York,Retail Partner,18-24,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,3,280,527.26,0.1,158.18,1423.6,840,583.6,3.6,79,Low Stock
ORD-00523,2025-04-27,2025,4,Canada,Ontario,Amazon,55+,Other,Accessories,Bottles,HydroBottle,Guardian,6,5,19.35,0.05,5.81,110.29,30,80.29,3.4,76,In Stock
ORD-00524,2025-10-06,2025,10,France,Ile-de-France,Retail Partner,35-44,Female,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,3,1200,2056.21,0.2,1233.73,4934.9,3600,1334.9,4.6,95,Low Stock
ORD-00525,2025-09-15,2025,9,United Kingdom,Scotland,Retail Partner,45-54,Female,Accessories,Helmets,SafeRide Helmet,Apex,11,22,58.76,0.15,96.95,549.41,242,307.41,4.5,88,In Stock
